Date,Price,Open,High,Low,Vol.,Change %
"Aug 27, 2000",1520.77,"1,506.45","1,530.09","1,500.09",4.17B,0.95%
"Aug 20, 2000",1506.45,"1,491.72","1,513.47","1,489.52",3.94B,0.99%
"Aug 13, 2000",1491.72,"1,471.84","1,499.47","1,468.56",4.35B,1.35%
"Aug 06, 2000",1471.84,"1,462.93","1,490.33","1,453.06",4.68B,0.61%
"Jul 30, 2000",1462.93,"1,419.89","1,462.93","1,418.71",4.94B,3.03%
"Jul 23, 2000",1419.89,"1,480.19","1,485.88","1,413.89",5.22B,-4.07%
"Jul 16, 2000",1480.19,"1,509.98","1,517.32","1,477.91",4.76B,-1.97%
"Jul 09, 2000",1509.98,"1,478.90","1,509.99","1,470.48",4.81B,2.10%
"Jul 02, 2000",1478.90,"1,454.60","1,484.12","1,439.56",3.35B,1.67%
"Jun 25, 2000",1454.60,"1,441.48","1,467.63","1,434.63",5.60B,0.91%
"Jun 18, 2000",1441.48,"1,464.46","1,488.93","1,438.31",4.83B,-1.57%
"Jun 11, 2000",1464.46,"1,456.95","1,483.62","1,442.38",4.90B,0.52%
"Jun 04, 2000",1456.95,"1,477.26","1,477.28","1,454.74",4.28B,-1.37%
"May 28, 2000",1477.26,"1,378.02","1,483.23","1,378.02",3.93B,7.20%
"May 21, 2000",1378.02,"1,406.95","1,411.65","1,361.09",4.60B,-2.06%
"May 14, 2000",1406.95,"1,420.96","1,470.40","1,401.74",4.29B,-0.99%
"May 07, 2000",1420.96,"1,432.63","1,432.63","1,375.14",4.50B,-0.81%
"Apr 30, 2000",1432.63,"1,452.43","1,481.51","1,398.36",4.70B,-1.36%
"Apr 23, 2000",1452.43,"1,434.54","1,482.94","1,407.13",5.03B,1.25%
"Apr 16, 2000",1434.54,"1,356.56","1,447.69","1,346.50",4.21B,5.75%
"Apr 09, 2000",1356.56,"1,516.35","1,527.19","1,339.40",5.31B,-10.54%
"Apr 02, 2000",1516.35,"1,498.58","1,526.45","1,416.41",5.55B,1.19%
"Mar 26, 2000",1498.58,"1,527.46","1,534.63","1,474.63",5.34B,-1.89%
"Mar 19, 2000",1527.46,"1,464.47","1,552.87","1,446.06",5.19B,4.30%
"Mar 12, 2000",1464.47,"1,395.07","1,477.33","1,356.99",6.19B,4.97%
"Mar 05, 2000",1395.07,"1,409.17","1,413.46","1,346.62",5.81B,-1.00%
"Feb 27, 2000",1409.17,"1,333.36","1,410.88","1,325.07",5.85B,5.69%
"Feb 20, 2000",1333.36,"1,346.09","1,370.11","1,329.15",4.25B,-0.95%
"Feb 13, 2000",1346.09,"1,387.12","1,407.72","1,345.32",5.12B,-2.96%
"Feb 06, 2000",1387.12,"1,424.37","1,444.55","1,378.89",5.10B,-2.62%
"Jan 30, 2000",1424.37,"1,360.16","1,435.91","1,350.14",5.21B,4.72%
"Jan 23, 2000",1360.16,"1,441.36","1,454.09","1,356.20",5.53B,-5.63%
"Jan 16, 2000",1441.36,"1,465.15","1,465.71","1,438.54",4.46B,-1.62%
"Jan 09, 2000",1465.15,"1,441.47","1,473.00","1,427.08",5.17B,1.64%
"Jan 02, 2000",1441.47,"1,469.25","1,478.00","1,377.68",5.34B,-1.89%
"Dec 26, 1999",1469.25,"1,458.34","1,473.10","1,450.83",2.87B,0.75%
"Dec 19, 1999",1458.34,"1,421.03","1,461.44","1,411.10",3.45B,2.63%
"Dec 12, 1999",1421.03,"1,417.04","1,431.77","1,396.20",5.46B,0.28%
"Dec 05, 1999",1417.04,"1,433.30","1,434.15","1,391.47",5.07B,-1.13%
"Nov 28, 1999",1433.30,"1,416.62","1,447.42","1,386.95",4.61B,1.18%
"Nov 21, 1999",1416.62,"1,422.00","1,425.24","1,399.17",2.85B,-0.38%
"Nov 14, 1999",1422.00,"1,396.06","1,425.31","1,392.28",4.61B,1.86%
"Nov 07, 1999",1396.06,"1,370.23","1,396.12","1,359.98",4.44B,1.89%
"Oct 31, 1999",1370.23,"1,362.93","1,387.48","1,346.41",4.67B,0.54%
"Oct 24, 1999",1362.93,"1,301.65","1,373.17","1,280.48",4.86B,4.71%
"Oct 17, 1999",1301.65,"1,247.41","1,308.81","1,233.70",4.62B,4.35%
"Oct 10, 1999",1247.41,"1,336.02","1,339.23","1,245.39",4.06B,-6.63%
"Oct 03, 1999",1336.02,"1,282.81","1,336.61","1,282.81",4.39B,4.15%
"Sep 26, 1999",1282.81,"1,277.36","1,295.03","1,256.26",4.44B,0.43%
"Sep 19, 1999",1277.36,"1,335.42","1,338.38","1,263.84",3.97B,-4.35%
"Sep 12, 1999",1335.42,"1,351.66","1,351.66","1,299.97",3.78B,-1.20%
"Sep 05, 1999",1351.66,"1,357.24","1,361.39","1,333.91",3.09B,-0.41%
"Aug 29, 1999",1357.24,"1,348.27","1,357.74","1,304.88",3.52B,0.67%
"Aug 22, 1999",1348.27,"1,336.61","1,382.84","1,336.61",3.57B,0.87%
"Aug 15, 1999",1336.61,"1,327.68","1,344.16","1,315.35",3.30B,0.67%
"Aug 08, 1999",1327.68,"1,300.29","1,327.72","1,267.73",3.75B,2.11%
"Aug 01, 1999",1300.29,"1,328.72","1,344.69","1,287.23",3.74B,-2.14%
"Jul 25, 1999",1328.72,"1,356.94","1,370.53","1,328.49",3.54B,-2.08%
"Jul 18, 1999",1356.94,"1,418.78","1,420.33","1,349.91",3.58B,-4.36%
"Jul 11, 1999",1418.78,"1,403.28","1,418.78","1,386.51",3.71B,1.10%
"Jul 04, 1999",1403.28,"1,391.22","1,405.29","1,384.95",3.05B,0.87%
"Jun 27, 1999",1391.22,"1,315.31","1,391.22","1,315.31",4.05B,5.77%
"Jun 20, 1999",1315.31,"1,342.84","1,351.12","1,308.47",3.45B,-2.05%
"Jun 13, 1999",1342.84,"1,293.64","1,344.48","1,292.20",3.79B,3.80%
"Jun 06, 1999",1293.64,"1,327.75","1,336.42","1,287.88",3.43B,-2.57%
"May 30, 1999",1327.75,"1,301.84","1,327.75","1,277.47",2.83B,1.99%
"May 23, 1999",1301.84,"1,330.29","1,333.02","1,277.31",3.91B,-2.14%
"May 16, 1999",1330.29,"1,337.80","1,350.49","1,321.19",3.66B,-0.56%
"May 09, 1999",1337.80,"1,345.00","1,375.98","1,332.63",3.96B,-0.54%
"May 02, 1999",1345.00,"1,335.18","1,354.64","1,317.44",4.35B,0.74%
"Apr 25, 1999",1335.18,"1,356.85","1,371.56","1,314.58",4.50B,-1.60%
"Apr 18, 1999",1356.85,"1,319.00","1,363.65","1,284.21",4.79B,2.87%
"Apr 11, 1999",1319.00,"1,348.35","1,362.38","1,308.38",4.67B,-2.18%
"Apr 04, 1999",1348.35,"1,293.72","1,351.22","1,293.72",3.87B,4.22%
"Mar 28, 1999",1293.72,"1,282.80","1,313.60","1,282.56",3.10B,0.85%
"Mar 21, 1999",1282.80,"1,299.29","1,303.84","1,256.43",3.72B,-1.27%
"Mar 14, 1999",1299.29,"1,294.59","1,323.82","1,291.03",3.98B,0.36%
"Mar 07, 1999",1294.59,"1,275.47","1,306.43","1,271.58",4.09B,1.50%
"Feb 28, 1999",1275.47,"1,238.33","1,275.73","1,216.03",3.81B,3.00%
"Feb 21, 1999",1238.33,"1,239.22","1,283.84","1,225.01",3.81B,-0.07%
"Feb 14, 1999",1239.22,"1,230.13","1,252.17","1,220.70",2.83B,0.74%
"Feb 07, 1999",1230.13,"1,239.40","1,254.05","1,211.89",3.67B,-0.75%
"Jan 31, 1999",1239.40,"1,279.64","1,283.75","1,232.28",4.25B,-3.14%
"Jan 24, 1999",1279.64,"1,225.19","1,280.37","1,219.46",4.28B,4.44%
"Jan 17, 1999",1225.19,"1,243.26","1,274.07","1,217.97",3.35B,-1.45%
"Jan 10, 1999",1243.26,"1,275.09","1,276.22","1,205.46",4.14B,-2.50%
"Jan 03, 1999",1275.09,"1,229.23","1,278.24","1,219.10",4.44B,3.73%
